Transaction_ID,Transaction_Flag,Transaction_Date,Transaction_Type,Transaction_Amount,Bank_ID,CC_ID,Card_Type,Card_Holder,Channel_ID,Merchant_ID,Country_ID,City_ID,EDC_Type,EDC_Location,EDC_Owner,Average_Transaction_Amount,Maximum_Transaction_Amount,Minimum_Transaction_Amount,Average_Transaction_Frequency,Fraud_Status
TX00163,FALSE,2018-01-23 05:42:30,T02,62700,1,CCID8643,CC10,2,2,M0159,CTY06,CTY06-023,EDC2971,LEDC5131,OEDC0279,225404.99,1000000,50000,1.19,0
TX00164,FALSE,2018-01-23 05:42:30,T02,94500,1,CCID8583,CC00,2,2,M0946,CTY06,CTY06-049,EDC4851,LEDC5017,OEDC0363,974462.37,6000000,57200,1.53,0
TX00165,FALSE,2018-01-23 09:43:22,T08,685000,1,CCID6098,CC11,2,1,M0001,CTY06,CTY06-133,EDC1869,LEDC1192,OEDC0377,1228059.41,25000000,8099,2.29,0
TX00166,FALSE,2018-01-23 17:19:36,T14,500000,1,CCID4784,CC09,2,1,M0001,CTY06,CTY06-133,EDC2687,LEDC1941,OEDC0377,2239102.56,21000000,75000,3.12,0
TX00167,FALSE,2018-01-23 17:49:42,T01,1250000,1,CCID4656,CC09,2,1,M0001,CTY06,CTY06-023,EDC2776,LEDC2002,OEDC0377,1087929.14,5510000,30900,1.17,1
TX00168,FALSE,2018-01-23 17:49:42,T01,1250000,1,CCID7747,CC09,2,1,M0001,CTY06,CTY06-023,EDC3001,LEDC2019,OEDC0377,733268.18,19000000,20000,1.8,0
TX00169,FALSE,2018-01-24 03:49:32,T01,250000,1,CCID4369,CC10,2,1,M0001,CTY06,CTY06-181,EDC0962,LEDC0209,OEDC0377,562627.21,2500000,50000,1.63,0
TX00171,FALSE,2018-01-24 12:23:40,T03,279900,1,CCID8201,CC11,2,1,M0001,CTY06,CTY06-023,EDC3529,LEDC2508,OEDC0377,1146350.86,5000000,50000,1.76,0
TX00172,FALSE,2018-01-25 18:46:19,T01,1000000,1,CCID5002,CC00,2,1,M0001,CTY06,CTY06-151,EDC2078,LEDC1306,OEDC0377,1159722.22,2500000,300000,2.17,1
TX00173,FALSE,2018-01-26 02:43:24,T13,1000000,1,CCID6520,CC10,2,1,M0001,CTY06,CTY06-083,EDC4946,LEDC5809,OEDC0377,1128877.73,6148000,50000,1.55,0
TX00174,FALSE,2018-01-26 04:11:24,T02,711000,1,CCID4283,CC08,2,2,M0497,CTY06,CTY06-186,EDC4794,LEDC4790,OEDC0776,3714086.91,32766000,26500,2.05,0
TX00175,FALSE,2018-01-26 07:23:38,T01,100000,1,CCID8431,CC11,2,1,M0001,CTY06,CTY06-023,EDC3471,LEDC2409,OEDC0377,810869.57,5000000,50000,1.24,0
TX00176,FALSE,2018-01-26 10:01:07,T01,1000000,1,CCID8653,CC11,2,1,M0001,CTY06,CTY06-186,EDC1344,LEDC0586,OEDC0377,1325667.5,9500000,75000,3.94,0
TX00177,FALSE,2018-01-26 10:08:04,T02,3416024,1,CCID3741,CC03,2,2,M0094,CTY06,CTY06-133,EDC5322,LEDC5323,OEDC1390,1417044.91,9500000,50460,2.55,0
TX00178,FALSE,2018-01-26 15:50:49,T03,363525,1,CCID5619,CC08,2,1,M0001,CTY06,CTY06-175,EDC1534,LEDC0908,OEDC0377,938056.29,14200000,25000,2.24,0
TX00179,FALSE,2018-01-26 15:50:49,T08,50000,1,CCID4485,CC12,2,1,M0001,CTY06,CTY06-181,EDC1292,LEDC0544,OEDC0377,444720.76,1700000,23000,4.23,0
TX00180,FALSE,2018-01-26 16:00:05,T02,45000,1,CCID2265,CC11,2,2,M0043,CTY06,CTY06-151,EDC3715,LEDC4369,OEDC0046,1857331.83,9900000,50000,3.57,0
TX00181,FALSE,2018-02-02 23:26:02,T13,800000,1,CCID2859,CC00,2,1,M0001,CTY06,CTY06-133,EDC2701,LEDC3862,OEDC0377,784876.12,4500000,50000,1.77,0
TX00182,FALSE,2018-02-03 19:37:16,T15,1500000,1,CCID0534,CC11,2,1,M0001,CTY06,CTY06-071,EDC4230,LEDC2960,OEDC0377,893312.61,2000000,250000,2.18,0
TX00183,FALSE,2018-02-03 23:03:23,T02,198697,1,CCID6414,CC11,2,2,M0632,CTY06,CTY06-133,EDC2312,LEDC4896,OEDC1135,1562959.74,17073425,74500,1.62,0
TX00184,FALSE,2018-02-03 23:03:23,T02,302000,1,CCID1596,CC05,2,2,M1039,CTY06,CTY06-140,EDC2904,LEDC5120,OEDC1648,800644.47,5500000,26500,2.62,1
TX00185,FALSE,2018-02-04 00:36:02,T14,400000,1,CCID4348,CC09,2,1,M0001,CTY06,CTY06-023,EDC4882,LEDC5371,OEDC0377,1147061.24,5000000,65000,1.8,0
TX00186,FALSE,2018-02-04 00:36:02,T14,200000,1,CCID3880,CC09,2,1,M0001,CTY06,CTY06-181,EDC3549,LEDC2652,OEDC0377,950000,5000000,122760,1.65,0
TX00187,FALSE,2018-02-04 00:36:02,T15,100000,1,CCID2162,CC11,2,1,M0001,CTY06,CTY06-023,EDC3724,LEDC5339,OEDC0377,266816.48,800000,26500,1.48,0
TX00189,FALSE,2018-02-04 03:08:53,T03,107599,1,CCID1380,CC08,2,1,M0001,CTY06,CTY06-023,EDC1215,LEDC0502,OEDC0377,3299588.15,20000000,22500,3.76,0
TX00190,FALSE,2018-02-04 06:30:22,T01,200000,1,CCID4437,CC11,2,1,M0001,CTY06,CTY06-023,EDC1292,LEDC0546,OEDC0377,793728.53,2500000,80000,1.49,0
TX00191,FALSE,2018-02-04 22:29:10,T10,164372,1,CCID0731,CC09,2,1,M0001,CTY06,CTY06-023,EDC3614,LEDC2726,OEDC0377,614333.33,5000000,10000,2.63,0
TX00192,FALSE,2018-02-05 02:43:55,T01,200000,1,CCID3742,CC00,2,1,M0001,CTY06,CTY06-186,EDC1009,LEDC0220,OEDC0377,167544.67,500000,10000,2,0
TX00193,FALSE,2018-02-05 09:24:34,T13,1150000,1,CCID7453,CC11,2,1,M0001,CTY06,CTY06-181,EDC5239,LEDC5714,OEDC0377,4143046.02,50000000,50000,2.71,0
TX00195,FALSE,2018-02-05 13:34:42,T01,1000000,1,CCID8593,CC11,2,1,M0001,CTY06,CTY06-023,EDC3785,LEDC2733,OEDC0377,495296.74,3700000,10000,2.73,0
TX00197,FALSE,2018-02-05 13:39:20,T02,25000000,1,CCID8579,CC00,2,2,M0178,CTY06,CTY06-023,EDC1297,LEDC5068,OEDC0365,1810119.05,3018000,57000,2.81,0
TX00198,FALSE,2018-02-05 14:04:48,T15,2500000,1,CCID6013,CC04,2,1,M0001,CTY06,CTY06-023,EDC0895,LEDC3596,OEDC0377,2373577.41,20000000,158650,1.5,1
TX00199,FALSE,2018-02-05 18:31:08,T15,400000,1,CCID1321,CC11,2,1,M0001,CTY06,CTY06-197,EDC3756,LEDC2740,OEDC0377,897852.97,5637600,44517,2.67,0
TX00201,FALSE,2018-02-06 02:09:42,T08,22105000,1,CCID4900,CC00,2,1,M0001,CTY06,CTY06-133,EDC3443,LEDC2342,OEDC0377,1938118.47,16150000,100000,2.16,1
TX00203,FALSE,2018-02-06 02:09:42,T08,5000000,1,CCID7096,CC08,2,1,M0001,CTY06,CTY06-035,EDC3591,LEDC2657,OEDC0377,4317921.57,28000000,1000000,1.83,0
TX00204,FALSE,2018-02-06 02:09:42,T08,33500000,1,CCID8733,CC11,2,1,M0001,CTY06,CTY06-133,EDC4250,LEDC2962,OEDC0377,2530285.33,50000000,50000,3.25,0
TX00205,FALSE,2018-02-07 00:16:44,T02,1256250,1,CCID3844,CC11,2,2,M0809,CTY06,CTY06-133,EDC4520,LEDC4422,OEDC1522,997812.5,2399000,100000,1.17,0
TX00207,FALSE,2018-02-07 07:29:48,T13,2000000,1,CCID2142,CC08,2,1,M0001,CTY06,CTY06-133,EDC2897,LEDC3886,OEDC0377,1481643.07,11440017,100000,3,0
TX00208,FALSE,2018-02-07 08:18:27,T01,2500000,1,CCID8096,CC08,2,1,M0001,CTY06,CTY06-121,EDC1104,LEDC0306,OEDC0377,5532031.38,50000000,50000,5.83,0
TX00209,FALSE,2018-02-07 09:14:01,T01,1250000,1,CCID4212,CC08,2,1,M0001,CTY06,CTY06-023,EDC0598,LEDC3332,OEDC0377,2483053.6,49238000,28500,2.79,0
TX00211,FALSE,2018-02-08 01:01:15,T02,195000,1,CCID4036,CC08,2,2,M0206,CTY06,CTY06-171,EDC3175,LEDC4194,OEDC0456,303832,2500000,30000,1.89,0
TX00212,FALSE,2018-02-08 08:53:42,T05,5300000,1,CCID7002,CC00,2,1,M0001,CTY06,CTY06-101,EDC0065,LEDC1809,OEDC0377,626562.5,2500000,200000,2.67,0
TX00213,FALSE,2018-02-08 08:53:42,T13,1900000,1,CCID2157,CC11,2,1,M0001,CTY06,CTY06-121,EDC0495,LEDC3738,OEDC0377,1228059.41,25000000,8099,4.26,0
TX00214,FALSE,2018-02-08 18:16:28,T13,50000,1,CCID8615,CC10,2,1,M0001,CTY06,CTY06-023,EDC0262,LEDC0211,OEDC0377,248724.68,1200000,50000,1.61,0
TX00215,FALSE,2018-02-08 20:07:38,T14,5000000,1,CCID4080,CC00,2,1,M0001,CTY06,CTY06-090,EDC4565,LEDC5777,OEDC0377,913689.41,50000000,25700,2.34,0
TX00216,FALSE,2018-02-08 20:07:38,T19,500000,1,CCID1475,CC00,2,1,M0001,CTY06,CTY06-023,EDC4529,LEDC5762,OEDC0377,467552.29,1350000,20800,1.79,0
TX00217,FALSE,2018-02-10 09:13:15,T08,2250000,1,CCID1541,CC11,2,1,M0001,CTY06,CTY06-099,EDC1763,LEDC1085,OEDC0377,1228742.87,25000000,12001,5.32,0
TX00218,FALSE,2018-02-18 15:20:58,T01,1100000,1,CCID4558,CC11,2,1,M0001,CTY06,CTY06-049,EDC2578,LEDC1848,OEDC0377,1388235.29,15000000,25000,8.58,0
TX00219,FALSE,2018-02-18 15:20:58,T01,600000,1,CCID3705,CC11,2,1,M0001,CTY06,CTY06-023,EDC2707,LEDC5258,OEDC0377,1183333.33,10000000,25000,2.08,0
TX00221,FALSE,2018-02-18 22:29:25,T01,500000,1,CCID1837,CC00,2,1,M0001,CTY06,CTY06-171,EDC1120,LEDC0390,OEDC0377,934169.01,21000000,25000,1.78,0
TX00222,FALSE,2018-02-18 22:29:25,T01,500000,1,CCID3486,CC08,2,1,M0001,CTY06,CTY06-176,EDC2866,LEDC2108,OEDC0377,1523975.25,10000000,21540,1.86,0
TX00224,FALSE,2018-02-19 02:14:04,T02,1239072,1,CCID7103,CC11,2,2,M0801,CTY06,CTY06-115,EDC3531,LEDC4854,OEDC0649,3370002.6,18640000,315000,2.87,0
TX00228,FALSE,2018-02-19 14:49:04,T02,124470,1,CCID2444,CC00,2,2,M0515,CTY06,CTY06-186,EDC2245,LEDC4091,OEDC1108,480956.45,7200000,23100,2.14,0
TX00229,FALSE,2018-02-19 22:16:02,T15,500000,1,CCID2011,CC08,2,1,M0001,CTY06,CTY06-004,EDC2721,LEDC1920,OEDC0377,1534142.01,11869000,100000,1.87,0
TX00230,FALSE,2018-02-19 22:16:02,T15,1000000,1,CCID7420,CC09,2,1,M0001,CTY06,CTY06-181,EDC4804,LEDC3175,OEDC0377,1361486.42,5038738,100000,1.65,0
TX00231,FALSE,2018-02-21 04:59:32,T10,25000,1,CCID2049,CC10,2,1,M0001,CTY06,CTY06-023,EDC5000,LEDC5416,OEDC0377,272580.91,2500000,25000,2.13,1
TX00232,FALSE,2018-02-21 04:59:32,T04,25000,1,CCID1602,CC11,2,1,M0001,CTY06,CTY06-181,EDC5237,LEDC4918,OEDC0377,623938.26,3682420,16000,2.55,0
TX00233,FALSE,2018-02-21 09:30:30,T14,500000,1,CCID1451,CC11,2,1,M0001,CTY06,CTY06-171,EDC1425,LEDC0699,OEDC0377,522467.03,1350000,50000,1.16,0
TX00234,FALSE,2018-02-21 09:30:30,T08,2000000,1,CCID3759,CC08,2,1,M0001,CTY06,CTY06-023,EDC1505,LEDC0792,OEDC0377,3305126,50000000,63800,2.7,0
TX00236,FALSE,2018-02-21 16:45:53,T08,4000000,1,CCID8694,CC08,2,1,M0001,CTY06,CTY06-171,EDC4635,LEDC2910,OEDC0377,2123443.84,12000000,200000,2.69,0
TX00237,FALSE,2018-02-21 20:07:23,T01,2500000,1,CCID8032,CC08,2,1,M0001,CTY06,CTY06-121,EDC1104,LEDC0306,OEDC0377,5532031.38,50000000,50000,5.83,0
TX00238,FALSE,2018-02-22 03:48:15,T15,1000000,1,CCID2222,CC00,2,1,M0001,CTY06,CTY06-171,EDC0813,LEDC3514,OEDC0377,379157.42,2000000,2000,1.32,0
TX00239,FALSE,2018-02-22 11:52:17,T01,2500000,1,CCID0538,CC08,2,1,M0001,CTY06,CTY06-181,EDC1467,LEDC0661,OEDC0377,1666466.39,23814624,25000,2.93,0
TX00241,FALSE,2018-02-23 10:27:06,T13,400000,1,CCID2519,CC11,2,1,M0001,CTY06,CTY06-023,EDC5017,LEDC5536,OEDC0377,495585.66,3750000,50000,1.69,0
TX00242,FALSE,2018-02-23 14:09:26,T08,400000,1,CCID3591,CC11,2,1,M0001,CTY06,CTY06-023,EDC4935,LEDC5442,OEDC0377,2372914.53,10000000,52400,2.07,0
TX00244,FALSE,2018-02-24 01:25:41,T08,2000000,1,CCID0229,CC08,2,1,M0001,CTY06,CTY06-073,EDC3080,LEDC2218,OEDC0377,1826176.18,19000000,34500,1.93,0
TX00245,FALSE,2018-02-24 01:25:41,T08,1200000,1,CCID0674,CC11,2,1,M0001,CTY06,CTY06-110,EDC2754,LEDC1947,OEDC0377,1228932.46,10000000,25000,2.79,0
TX00246,FALSE,2018-02-24 02:05:04,T01,900000,1,CCID5170,CC10,2,1,M0001,CTY06,CTY06-023,EDC2477,LEDC1727,OEDC0377,907081.44,10500000,101500,1.3,1
TX00247,FALSE,2018-02-24 02:05:04,T15,1000000,1,CCID5050,CC11,2,1,M0001,CTY06,CTY06-005,EDC2041,LEDC1391,OEDC0377,572598.41,1650000,100000,1.63,0
TX00248,FALSE,2018-02-24 02:58:20,T14,1000000,1,CCID0660,CC11,2,1,M0001,CTY06,CTY06-023,EDC3139,LEDC2221,OEDC0377,2509497.9,50000000,100000,3.08,0
TX00249,FALSE,2018-02-24 02:58:20,T14,3675000,1,CCID8466,CC09,2,1,M0001,CTY06,CTY06-186,EDC2913,LEDC2066,OEDC0377,1616481.91,10000000,10710,3.58,0
TX00250,FALSE,2018-02-24 05:26:33,T04,100000,1,CCID3678,CC08,2,1,M0001,CTY06,CTY06-023,EDC0571,LEDC3203,OEDC0377,2145715.84,24000000,102800,1.87,0
TX00252,FALSE,2018-02-25 02:05:35,T02,63960,1,CCID1876,CC09,2,2,M1049,CTY06,CTY06-035,EDC4257,LEDC4727,OEDC1081,1871282.25,11233000,25000,2.89,0
TX00253,FALSE,2018-02-25 13:49:37,T15,1000000,1,CCID0895,CC08,2,1,M0001,CTY06,CTY06-133,EDC1764,LEDC1084,OEDC0377,3433434.11,22903000,25000,3.6,0
TX00255,FALSE,2018-02-25 20:39:33,T08,900000,1,CCID3343,CC09,2,1,M0001,CTY06,CTY06-023,EDC1305,LEDC0557,OEDC0377,2386047.58,2500000,100000,2.5,0
TX00256,FALSE,2018-02-26 15:59:50,T01,2500000,1,CCID3626,CC11,2,1,M0001,CTY06,CTY06-195,EDC2969,LEDC2246,OEDC0377,2839343.43,19763000,50000,3.7,0
TX00259,FALSE,2018-02-26 23:47:39,T08,10000000,1,CCID5282,CC11,2,1,M0001,CTY06,CTY06-005,EDC2080,LEDC1355,OEDC0377,3224347.74,17000000,69500,3.05,0
TX00260,FALSE,2018-02-27 04:00:05,T14,200000,1,CCID5268,CC11,2,1,M0001,CTY06,CTY06-120,EDC2824,LEDC2040,OEDC0377,368768.29,2000000,26500,1.19,0
TX00261,FALSE,2018-03-06 11:58:27,T08,22075,1,CCID7123,CC11,2,1,M0001,CTY06,CTY06-023,EDC4098,LEDC5610,OEDC0377,330095.85,3710000,10250,2.22,1
TX00262,FALSE,2018-03-06 13:40:21,T08,1270852,1,CCID1584,CC10,2,1,M0001,CTY06,CTY06-023,EDC1908,LEDC1349,OEDC0377,301587.31,2000000,10100,1.79,0
TX00263,FALSE,2018-03-06 13:40:21,T08,2600000,1,CCID0510,CC11,2,1,M0001,CTY06,CTY06-023,EDC0433,LEDC2346,OEDC0377,2870333.45,10000000,50000,3.22,0
TX00265,FALSE,2018-03-06 13:40:21,T08,5000000,1,CCID4564,CC08,2,1,M0001,CTY06,CTY06-023,EDC1788,LEDC1112,OEDC0377,1776200.12,45000000,51500,1.59,0
TX00266,FALSE,2018-03-07 00:45:02,T01,650000,1,CCID0018,CC10,2,1,M0001,CTY06,CTY06-035,EDC2394,LEDC1660,OEDC0377,614880.65,5700000,26097,1.42,0
TX00267,FALSE,2018-03-07 00:45:02,T01,800000,1,CCID0016,CC10,2,1,M0001,CTY06,CTY06-023,EDC0488,LEDC3144,OEDC0377,960386.55,5000000,43000,2.72,0
TX00269,FALSE,2018-03-07 11:38:08,T06,250000,1,CCID6509,CC05,1,5,M0001,CTY06,CTY06-164,EDC0002,LEDC0014,OEDC0378,236277.78,1000000,50000,1.38,0
TX00270,FALSE,2018-03-07 18:44:16,T02,180000,1,CCID6485,CC09,2,2,M0630,CTY06,CTY06-083,EDC4895,LEDC4788,OEDC1139,911327.92,3600000,50000,1.95,0
TX00271,FALSE,2018-03-07 18:44:16,T02,50000,1,CCID0239,CC10,2,2,M0208,CTY06,CTY06-023,EDC4921,LEDC5039,OEDC1321,222373.08,2500000,17490,1.69,0
TX00272,FALSE,2018-03-07 20:07:38,T13,50000,1,CCID2263,CC11,2,1,M0001,CTY06,CTY06-023,EDC5337,LEDC5406,OEDC0377,1452780.19,35209800,21700,2.26,0
TX00273,FALSE,2018-03-07 22:59:01,T02,547730,1,CCID8648,CC11,2,2,M0111,CTY06,CTY06-171,EDC4456,LEDC4529,OEDC1048,2400051.97,11545000,330247,1.75,0
TX00274,FALSE,2018-03-07 23:45:20,T15,1500000,1,CCID3203,CC09,2,1,M0001,CTY06,CTY06-023,EDC0197,LEDC0752,OEDC0377,670688,19000000,21200,3.16,0
TX00276,FALSE,2018-03-08 08:24:06,T02,148500,1,CCID7326,CC08,2,2,M0465,CTY06,CTY06-133,EDC2189,LEDC4027,OEDC0046,479438.1,3461000,10000,1.86,0
TX00277,FALSE,2018-03-08 11:34:01,T01,500000,1,CCID0388,CC09,2,1,M0001,CTY06,CTY06-133,EDC2606,LEDC1822,OEDC0377,306673.57,1000000,23800,2,0
TX00278,FALSE,2018-03-08 14:04:33,T14,5000000,1,CCID4620,CC00,2,1,M0001,CTY06,CTY06-023,EDC1751,LEDC1087,OEDC0377,1855409.47,7000000,135000,1.73,1
TX00280,FALSE,2018-03-08 22:47:57,T04,50000,1,CCID0768,CC11,2,1,M0001,CTY06,CTY06-205,EDC1630,LEDC0784,OEDC0377,1349631.65,10000000,24880,2.24,0
TX00281,FALSE,2018-03-08 23:04:10,T15,500000,1,CCID4284,CC02,2,1,M0001,CTY06,CTY06-023,EDC2240,LEDC1449,OEDC0377,2358029.48,30000000,100000,2.64,0
TX00283,FALSE,2018-03-09 02:58:04,T15,250000,1,CCID0251,CC11,2,1,M0001,CTY06,CTY06-023,EDC3840,LEDC2723,OEDC0377,758542.22,8831000,20016,2.57,0
TX00284,FALSE,2018-03-09 07:22:05,T13,1000000,1,CCID8197,CC11,2,1,M0001,CTY06,CTY06-179,EDC2214,LEDC3839,OEDC0377,522467.03,2800000,25000,3.5,1
TX00285,FALSE,2018-03-09 10:38:57,T13,4700000,1,CCID5116,CC08,2,1,M0001,CTY06,CTY06-023,EDC2365,LEDC3838,OEDC0377,1798100,11000000,300000,2.3,0
TX00286,FALSE,2018-03-09 10:38:57,T13,2700000,1,CCID7499,CC08,2,1,M0001,CTY06,CTY06-176,EDC2158,LEDC3840,OEDC0377,1193259.07,3700000,50000,1.33,0
TX00287,FALSE,2018-03-09 18:45:17,T15,800000,1,CCID2670,CC11,2,1,M0001,CTY06,CTY06-023,EDC0455,LEDC2813,OEDC0377,2439955.05,13500000,1000,3.88,0
TX00288,FALSE,2018-03-10 01:44:28,T01,1250000,1,CCID5582,CC11,2,1,M0001,CTY06,CTY06-101,EDC0860,LEDC3520,OEDC0377,1888709.68,23000000,26300,2.14,1
TX00289,FALSE,2018-03-10 01:49:06,T01,1250000,1,CCID5245,CC09,2,1,M0001,CTY06,CTY06-023,EDC2824,LEDC2071,OEDC0377,1039939.29,8000000,26500,3.96,0
TX00290,FALSE,2018-03-10 10:16:18,T14,10000000,1,CCID8658,CC11,2,1,M0001,CTY06,CTY06-090,EDC1328,LEDC0532,OEDC0377,2030923.09,6500000,100000,2.46,1
TX00292,FALSE,2018-03-10 17:15:29,T04,50000,1,CCID4565,CC11,2,1,M0001,CTY06,CTY06-023,EDC3220,LEDC2416,OEDC0377,655020.96,2750000,25000,2.04,0
TX00293,FALSE,2018-03-10 17:15:29,T15,100000,1,CCID0244,CC11,2,1,M0001,CTY06,CTY06-129,EDC2889,LEDC2191,OEDC0377,2316833.33,12847600,50000,4.65,0
TX00295,FALSE,2018-03-11 09:07:20,T01,300000,1,CCID0387,CC09,2,1,M0001,CTY06,CTY06-129,EDC2880,LEDC2189,OEDC0377,848369.6,10000000,23100,2.96,0
TX00296,FALSE,2018-03-11 11:42:30,T01,50000,1,CCID0278,CC10,2,1,M0001,CTY06,CTY06-181,EDC2488,LEDC1749,OEDC0377,254082.52,3353967,20000,1.71,0
TX00297,FALSE,2018-03-11 12:01:02,T14,550000,1,CCID5790,CC11,2,1,M0001,CTY06,CTY06-115,EDC2156,LEDC1441,OEDC0377,1242579.83,10000000,8000,3.47,0
TX00298,FALSE,2018-03-11 12:01:02,T08,625000,1,CCID5266,CC08,2,1,M0001,CTY06,CTY06-126,EDC1715,LEDC1035,OEDC0377,2510056.56,29533913,100000,2.22,0
TX00299,FALSE,2018-03-11 12:10:18,T10,204000,1,CCID4951,CC00,2,1,M0001,CTY06,CTY06-023,EDC0759,LEDC3435,OEDC0377,913689.41,50000000,25000,2.34,0
TX00300,FALSE,2018-03-11 17:22:57,T06,1000000,1,CCID0877,CC08,1,5,M0001,CTY06,CTY06-023,EDC0002,LEDC5814,OEDC0306,3620434.23,20000000,83000,3.94,0
TX00301,FALSE,2018-03-11 17:22:57,T01,1000000,1,CCID5530,CC11,2,1,M0001,CTY06,CTY06-171,EDC4449,LEDC5682,OEDC0377,737054.17,2500000,200000,1.28,0
TX00304,FALSE,2018-03-12 11:22:10,T01,2500000,1,CCID1630,CC11,2,1,M0001,CTY06,CTY06-186,EDC0731,LEDC3438,OEDC0377,1141783.4,8000000,26200,2.92,0
TX00305,FALSE,2018-03-12 11:22:10,T06,2500000,1,CCID2541,CC11,1,5,M0001,CTY06,CTY06-171,EDC0002,LEDC3959,OEDC1363,1014184.39,4900000,25000,1.77,0
TX00306,FALSE,2018-03-12 11:22:10,T01,2000000,1,CCID3955,CC11,2,1,M0001,CTY06,CTY06-181,EDC4948,LEDC5413,OEDC0377,1847920,2500000,100000,2.79,0
TX00308,FALSE,2018-03-12 19:14:37,T02,3980000,1,CCID7291,CC08,2,2,M1098,CTY06,CTY06-023,EDC3407,LEDC4321,OEDC1584,4428704.61,60000000,20000,2.09,0
TX00309,FALSE,2018-03-12 20:33:22,T01,200000,1,CCID5668,CC09,2,1,M0001,CTY06,CTY06-115,EDC0809,LEDC3534,OEDC0377,518833.33,2500000,26500,1.77,0
TX00311,FALSE,2018-03-12 20:33:22,T01,100000,1,CCID2120,CC11,2,1,M0001,CTY06,CTY06-023,EDC2848,LEDC2045,OEDC0377,412116.2,2000000,22500,1.29,0
TX00312,FALSE,2018-03-12 22:33:48,T15,1250000,1,CCID7373,CC11,2,1,M0001,CTY06,CTY06-186,EDC3534,LEDC2587,OEDC0377,2986923.47,25000000,100000,2.96,0
TX00314,FALSE,2018-03-13 02:32:20,T01,2500000,1,CCID0169,CC08,2,1,M0001,CTY06,CTY06-176,EDC1358,LEDC0646,OEDC0377,1210163.42,3700000,74000,1.85,0
TX00315,FALSE,2018-03-13 02:39:17,T08,3116000,1,CCID6168,CC11,2,1,M0001,CTY06,CTY06-023,EDC2094,LEDC1231,OEDC0377,4886128.52,18000000,25000,2.15,0
TX00316,FALSE,2018-03-13 22:29:41,T02,293500,1,CCID3708,CC08,2,2,M0248,CTY06,CTY06-023,EDC2950,LEDC4861,OEDC0322,1575392.96,20000000,25000,4.72,0
TX00317,FALSE,2018-03-13 22:29:41,T02,209700,1,CCID1224,CC00,2,2,M0880,CTY06,CTY06-023,EDC3681,LEDC4614,OEDC0278,645719.54,2000000,86456,1.45,1
TX00318,FALSE,2018-03-14 02:46:45,T02,47900,1,CCID5268,CC10,2,2,M0054,CTY06,CTY06-133,EDC2688,LEDC4093,OEDC0256,135160,1000000,28500,2.29,0
TX00319,FALSE,2018-03-14 02:46:45,T02,209700,1,CCID8441,CC00,2,2,M0155,CTY06,CTY06-023,EDC3203,LEDC4273,OEDC0328,1097040.25,9430000,50000,2.31,0
TX00320,FALSE,2018-03-14 05:26:33,T15,500000,1,CCID1054,CC10,2,1,M0001,CTY06,CTY06-023,EDC1892,LEDC1220,OEDC0377,562627.21,2500000,60000,1.38,0
TX00321,FALSE,2018-03-14 07:20:02,T06,50000,1,CCID0418,CC10,1,5,M0001,CTY06,CTY06-152,EDC0002,LEDC0105,OEDC0141,168090.91,400000,25000,1.16,0
TX00322,FALSE,2018-03-14 10:25:18,T02,547730,1,CCID8686,CC11,2,2,M0216,CTY06,CTY06-133,EDC3571,LEDC4934,OEDC1507,432341.59,1300000,50000,1.6,0
TX00323,FALSE,2018-03-14 10:25:18,T02,660000,1,CCID6078,CC00,2,2,M0850,CTY06,CTY06-129,EDC3066,LEDC4886,OEDC1278,823644.44,3373260,50000,2.88,1
TX00324,FALSE,2018-03-14 10:25:18,T02,231660,1,CCID6610,CC08,2,2,M0450,CTY06,CTY06-133,EDC3249,LEDC4762,OEDC1322,2044641.72,30000000,25000,2.15,0
TX00325,FALSE,2018-03-14 10:25:18,T02,849000,1,CCID7243,CC11,2,2,M0719,CTY06,CTY06-039,EDC3251,LEDC4738,OEDC1200,1466449.11,8260000,57000,1.7,0
TX00326,FALSE,2018-03-15 02:26:25,T14,2000000,1,CCID2487,CC11,2,1,M0001,CTY06,CTY06-023,EDC0071,LEDC1761,OEDC0377,2232812.5,15000000,100000,2.1,0
TX00328,FALSE,2018-03-15 05:54:51,T15,50000,1,CCID2897,CC11,2,1,M0001,CTY06,CTY06-023,EDC5010,LEDC5472,OEDC0377,236770.35,1000000,17000,2.31,0
TX00330,FALSE,2018-03-15 13:26:28,T01,2500000,1,CCID7546,CC00,2,1,M0001,CTY06,CTY06-023,EDC0285,LEDC0918,OEDC0377,1652228.52,11000000,200000,2.42,0
TX00331,FALSE,2018-03-15 19:53:13,T01,1800000,1,CCID4085,CC00,2,1,M0001,CTY06,CTY06-023,EDC1908,LEDC1237,OEDC0377,1509375,10000000,100000,2.75,0
TX00332,FALSE,2018-03-22 14:04:48,T01,100000,1,CCID0617,CC11,2,1,M0001,CTY06,CTY06-133,EDC1354,LEDC0593,OEDC0377,2497584.92,50000000,26500,3.12,0
TX00333,FALSE,2018-03-22 18:47:21,T13,1600000,1,CCID1782,CC10,2,1,M0001,CTY06,CTY06-075,EDC3776,LEDC3917,OEDC0377,389285.71,1250000,22500,1.64,1
TX00334,FALSE,2018-03-22 18:47:21,T13,1100000,1,CCID0071,CC10,2,1,M0001,CTY06,CTY06-133,EDC3780,LEDC5339,OEDC0377,922222.22,7000000,10000,2.2,0
